id,SalePrice
1569,124271.70443025901
1570,136131.8262213856
1571,119065.93028860888
1572,139808.2565135713
1573,225658.5279437227
1574,115579.02574967791
1575,223904.46522537814
1576,233590.9552382566
1577,173443.24482602012
1578,145822.91682263033
1579,141811.65247987324
1580,191269.23359770083
1581,150493.61892275064
1582,123280.54406872096
1583,286414.4941314735
1584,209059.37098952392
1585,134147.9424130459
1586,65405.91483907805
1587,102098.74004840593
1588,147877.168141309
1589,96157.74891594987
1590,130944.12777392926
1591,89841.754455274
1592,112070.12184924382
1593,126005.1075358236
1594,119728.40684761731
1595,104217.04432593398
1596,211179.8513362734
1597,185337.31579850224
1598,223512.07519066104
1599,169369.88948344896
1600,160172.05152602715
1601,67111.7410470462
1602,114417.69565086343
1603,67417.87270524881
1604,252924.9212365644
1605,237572.92767593128
1606,164285.7690216442
1607,169175.0446773094
1608,204635.18948780498
1609,176871.12088382847
1610,143859.90041055554
1611,135437.05783171146
1612,166638.348175235
1613,157488.5082923902
1614,126446.6484857463
1615,91061.00022463489
1616,75916.36908315953
1617,93792.51911111393
1618,122600.29005958508
1619,137651.490176951
1620,145081.05736558518
1621,136674.43423123198
1622,137648.1373533758
1623,254094.2639640767
1624,203718.25817181735
1625,118234.7040525859
1626,166819.66604819882
1627,185014.87756144156
1628,269675.3356000333
1629,179176.81798469025
1630,331972.2633633284
1631,223483.4912777643
1632,238411.94181899563
1633,169739.8834726953
1634,180050.70382253284
1635,172413.91854487493
1636,150552.6991710927
1637,193949.93120221427
1638,175889.55663533023
1639,185026.9293228445
1640,243153.72535144133
1641,177861.32867230062
1642,231039.31219491898
1643,211725.32034604147
1644,226975.83637263303
1645,189466.66678590293
1646,155068.61931525593
1647,160778.7281394881
1648,126556.17732712562
1649,135786.9464023315
1650,112069.34119180583
1651,119080.20292813634
1652,96323.3694597936
1653,97816.97790911359
1654,141751.94917520997
1655,137696.4377103144
1656,137266.94415491476
1657,143498.26123302965
1658,139966.592946987
1659,118840.02658438077
1660,153091.455088822
1661,383279.8780961053
1662,387230.0471107871
1663,361964.9672227433
1664,436696.50421090075
1665,289956.03717730136
1666,316961.00362368784
1667,351320.9482032084
1668,326743.24209952995
1669,299013.9633478046
1670,336748.5392384396
1671,249706.41369710167
1672,401167.20523352275
1673,278644.6457345023
1674,229909.82093328718
1675,182588.56855999774
1676,182487.8447568002
1677,206638.3958557975
1678,423002.0357282141
1679,370978.76951927366
1680,312349.50342331664
1681,240594.78525954296
1682,308794.81036078813
1683,176381.44294546128
1684,166603.3347116816
1685,167843.0252120535
1686,160877.84705087065
1687,169316.59009701872
1688,183391.39404914883
1689,190267.19332182052
1690,193570.78292662313
1691,181590.3268495447
1692,262856.39775767375
1693,165485.5693510045
1694,179839.32821222892
1695,164386.9568669963
1696,265410.7577633637
1697,168693.38231786678
1698,335828.27635181125
1699,299896.91388142895
1700,243381.7898129269
1701,266828.7584595301
1702,227675.3022860285
1703,229776.80487004976
1704,260751.7210844931
1705,226944.29799070623
1706,329933.8258031972
1707,203449.52228197586
1708,190627.19006076615
1709,256554.53590234596
1710,207147.3378482918
1711,255998.91239791905
1712,245758.0616180908
1713,261296.53563004328
1714,217561.59036215208
1715,202609.9291491133
1716,175488.27438611115
1717,170617.49642903515
1718,134609.02473448255
1719,202956.2523099773
1720,240302.3399780774
1721,161263.3541835456
1722,124058.12235460119
1723,150435.43441019548
1724,195031.58184476543
1725,228825.1315123127
1726,180355.79515023463
1727,147918.7262254229
1728,173820.28183792086
1729,163377.05843247383
1730,152937.19438993325
1731,119375.8065119484
1732,123766.61953685219
1733,112820.62014028884
1734,118164.67057501199
1735,123011.34179807999
1736,106598.38491240457
1737,290819.8933976188
1738,238544.1157897269
1739,232997.27328531924
1740,196927.9890130038
1741,178130.43698322933
1742,169950.68146508242
1743,175565.88356598973
1744,301760.223197244
1745,213152.39829415406
1746,180035.76949028502
1747,206452.4501789741
1748,211490.76397797113
1749,139979.82215207972
1750,123273.71353266021
1751,238166.93702343022
1752,114849.76017908723
1753,146575.17148397022
1754,192073.24567029576
1755,159381.24058169115
1756,122890.08768055787
1757,118891.69139182732
1758,142651.98045728463
1759,157902.51869574824
1760,161512.07369082834
1761,139981.77142187417
1762,171345.50074414
1763,182214.3138139586
1764,111960.56207546558
1765,164587.00939822296
1766,184016.70464692646
1767,214806.4909208206
1768,137612.60716010915
1769,171266.16118728172
1770,148609.76741313055
1771,122706.39000955228
1772,127041.4959483236
1773,123194.24066787568
1774,137349.48026907927
1775,138837.25742874865
1776,126771.27515217038
1777,107336.12497611884
1778,136718.70992307778
1779,113431.80132979485
1780,177505.3343221289
1781,124186.16466284171
1782,86348.92088368603
1783,138307.19277414185
1784,104672.0336870097
1785,122643.35207748262
1786,139780.1679734812
1787,164679.59740931453
1788,58843.617841582716
1789,98292.381372622
1790,78236.63751777128
1791,173859.48612202093
1792,153622.74349118437
1793,126352.99592657563
1794,150657.7908035458
1795,131034.99958225073
1796,128972.56849396895
1797,113860.14310183897
1798,119336.20224843132
1799,108041.77729905225
1800,129337.63671335047
1801,122341.8012588381
1802,142140.71715697245
1803,145510.35206094303
1804,134646.0908764237
1805,134844.17669400002
1806,119724.132718334
1807,129711.83295046592
1808,125472.10276224541
1809,119283.59352025832
1810,136523.8352001757
1811,91851.19175033747
1812,95316.81647228662
1813,120104.41758582096
1814,91629.24521103699
1815,53183.882359946794
1816,96223.78679142728
1817,102517.03656144183
1818,136022.93384511198
1819,122562.05561302589
1820,48703.37255974541
1821,113619.56917379884
1822,147234.70992709062
1823,42014.6476677719
1824,127221.42942075213
1825,134475.97537284184
1826,101675.1566476017
1827,100277.58742393192
1828,133646.6423892989
1829,123224.31191901062
1830,133691.82778428422
1831,140484.00022344847
1832,72887.12010725729
1833,137756.9946593619
1834,113574.38430518287
1835,116315.87146775545
1836,122814.83434961576
1837,83990.27450647035
1838,118350.20628365512
1839,96374.75927876409
1840,140226.75733617175
1841,132232.61367566464
1842,86843.23798271958
1843,125628.70794192169
1844,141271.40340279997
1845,137835.6684198515
1846,152453.03293602352
1847,159938.74970634977
1848,52232.259562287894
1849,111165.47854705644
1850,115590.193211565
1851,148607.14448832703
1852,122944.02720342511
1853,119982.55517197451
1854,162152.9458543514
1855,145524.03350399662
1856,216636.70898542507
1857,135910.44795677098
1858,130873.39728177925
1859,118154.03498539951
1860,140572.64550234296
1861,117651.88746354407
1862,311130.5778666762
1863,293776.62976687355
1864,293840.207717283
1865,323582.3442236739
1866,312722.3415172383
1867,219604.56128635345
1868,268081.06102017796
1869,192376.81336187795
1870,217765.9945562992
1871,244952.96283996323
1872,165307.12780481245
1873,228211.78780572503
1874,149877.8498209956
1875,195221.35670448252
1876,191504.81124690225
1877,204379.3328486529
1878,201728.65465406678
1879,125528.26845670957
1880,129934.05518836358
1881,234844.39639904807
1882,237511.6749723641
1883,182946.1797112109
1884,197445.9419311749
1885,239539.19383257732
1886,283479.87805348274
1887,207283.39147464558
1888,257493.11814176443
1889,157411.79996662977
1890,111268.98857538105
1891,130639.43848294718
1892,96075.72358095297
1893,121866.43744331534
1894,119344.59930765763
1895,130634.45433548023
1896,123264.11621834074
1897,112140.15376204792
1898,105430.6538051005
1899,158057.2398671641
1900,151701.23654790217
1901,163887.27375420468
1902,149820.70852427586
1903,205917.44623554518
1904,142659.74994584985
1905,194688.23187049897
1906,155825.97751360797
1907,198792.9913736383
1908,107576.44197135096
1909,129396.9174798739
1910,116024.7310759109
1911,216361.83250801233
1912,319398.1551195049
1913,135761.86190239433
1914,53714.406815481234
1915,282287.7774397369
1916,65050.31760199352
1917,246369.948995192
1918,137894.6321747629
1919,170570.82762631748
1920,152668.73580335235
1921,357732.31930932275
1922,305013.1488220055
1923,224672.8093950501
1924,207501.91905225022
1925,189762.93216167812
1926,349441.00983632327
1927,129130.43264207551
1928,155080.04097070912
1929,121680.36332531407
1930,130500.71221875741
1931,139260.82403055398
1932,138143.3086107667
1933,179985.7293145822
1934,177904.15850755599
1935,165102.54805026756
1936,189698.16790397456
1937,180860.62505450533
1938,166231.55317195767
1939,235340.4236957835
1940,189377.9131809218
1941,165607.483542475
1942,179666.95898345887
1943,208519.78786764177
1944,345524.3358927151
1945,385220.0793423738
1946,125368.86305616212
1947,260086.7942303932
1948,166670.3981552543
1949,239823.21004178515
1950,186615.27041869305
1951,233216.2939609934
1952,201914.33705187184
1953,161173.11933191295
1954,177384.31587347022
1955,133200.85426666168
1956,280741.5493016259
1957,147973.12280668784
1958,291704.26565332955
1959,140199.51512344548
1960,113964.3553620666
1961,117659.12026332997
1962,96496.88767338444
1963,103408.54014702376
1964,103740.58104844233
1965,136681.67251015938
1966,137295.4460234818
1967,276736.4072486537
1968,390485.53790505836
1969,367134.30808640644
1970,387870.77246451634
1971,431810.51455242827
1972,357085.92268765473
1973,249577.97203530397
1974,324779.4615346267
1975,476425.97416434385
1976,267608.4610336831
1977,337528.5503165318
1978,335145.35572461516
1979,309178.5702609252
1980,191430.00171084874
1981,323734.3982777556
1982,208754.50567172666
1983,196548.75056048614
1984,166302.1140880714
1985,218160.9913896871
1986,201709.92149093488
1987,175959.41585260676
1988,169575.43701563517
1989,186359.53182260192
1990,200465.82733698477
1991,216788.70001858944
1992,206701.75381138473
1993,163217.48511100822
1994,222712.0769330448
1995,179082.6594116885
1996,243488.5936568487
1997,309124.0003576329
1998,308568.68196902703
1999,263360.0858319813
2000,308745.60258336953
2001,265583.7095713431
2002,230011.9167384219
2003,244052.2014720206
2004,262352.2874651772
2005,216915.1125936829
2006,211182.42205336582
2007,239377.4178936047
2008,203320.4884279897
2009,190386.66429692705
2010,191998.5315305188
2011,138385.13847549475
2012,167682.4944387158
2013,173988.18992196012
2014,178792.34624696925
2015,203862.44595315328
2016,185137.28641641035
2017,187876.92263003608
2018,114694.05250202015
2019,130181.9255745971
2020,101809.11282037555
2021,101707.39001587994
2022,176724.28133818007
2023,139147.73619291803
2024,253895.85517594957
2025,336204.3780399753
2026,170568.49403868095
2027,152107.2853879578
2028,148473.83756968056
2029,164722.64672627984
2030,260489.26018875165
2031,226577.74873866042
2032,249530.23640618185
2033,252307.54663276643
2034,170056.0465814672
2035,211982.88122501285
2036,197746.6985474567
2037,203500.32181307432
2038,310869.122231449
2039,230212.1644043435
2040,254503.3112393203
2041,290148.69195169356
2042,200454.1292196792
2043,168998.753687481
2044,170660.91410373175
2045,207923.57086055315
2046,142289.83653836336
2047,142785.10866414607
2048,138322.39912518364
2049,138689.49660918635
2050,175146.48387970688
2051,102692.7382963212
2052,122316.16592675835
2053,144955.5360353296
2054,85582.96056657871
2055,155534.38360985444
2056,145867.13121173892
2057,109750.67720038565
2058,210277.47771193404
2059,126206.66017732063
2060,167891.04827989667
2061,172782.03629690077
2062,126233.28449567575
2063,114741.04856206651
2064,134491.03973577073
2065,116365.5518065262
2066,158477.03381022508
2067,110702.48237317301
2068,145196.50473325636
2069,86397.78186323817
2070,115150.51137157468
2071,92394.55896929227
2072,131325.23358954827
2073,129980.38768429123
2074,183982.79742864845
2075,147965.0929237663
2076,118426.405856422
2077,147952.54205004685
2078,123429.745412735
2079,131608.3028265518
2080,114090.48122009606
2081,126038.7096793076
2082,118901.20699488118
2083,145745.03253781132
2084,107010.95326535642
2085,111192.83967229839
2086,110687.41410551907
2087,119785.37909751979
2088,93047.55628448253
2089,75779.40097163382
2090,119620.79223817577
2091,103931.70804761154
2092,116096.52164699211
2093,112078.97307563765
2094,110829.25660176172
2095,143387.76746853982
2096,82173.97523756944
2097,95967.71827622491
2098,147879.42312492226
2099,50319.72844355665
2100,77782.06393680836
2101,113355.02149963057
2102,124371.25352488937
2103,102673.93470084305
2104,139330.94401554088
2105,124580.05829794599
2106,64439.526045012644
2107,183296.50252773502
2108,114036.73136082053
2109,108142.4592425664
2110,125594.38915164178
2111,133872.26576407455
2112,133515.19610966102
2113,117241.65247553463
2114,117725.47038105121
2115,157267.87707081338
2116,114889.8511423076
2117,146823.9076912363
2118,124187.69249633004
2119,108121.5448054512
2120,109191.59189797596
2121,83409.12339108446
2122,110364.14580737405
2123,80841.93154572212
2124,156226.0298371813
2125,125621.54577282643
2126,144295.5804255717
2127,155254.19024053827
2128,121155.81086759546
2129,93529.83272676682
2130,133713.26879591256
2131,136989.21242238395
2132,111300.64208067016
2133,120476.65408529218
2134,120288.57061664628
2135,96709.81124261965
2136,76928.08358325777
2137,104650.43757190031
2138,129318.66159804669
2139,147854.77508784583
2140,135545.39816830397
2141,161280.53259338444
2142,122478.03224261622
2143,143903.61878866088
2144,121315.06170156633
2145,134141.5170166486
2146,169670.1385034311
2147,138528.67006122155
2148,130256.01757535215
2149,146509.96749709584
2150,226747.47079518394
2151,115612.93532634611
2152,169587.39442414453
2153,157276.48096546836
2154,99948.37966554702
2155,138424.3617224844
2156,253450.47247459603
2157,219823.09425448274
2158,229102.23521732603
2159,208013.73434780416
2160,171791.0342624471
2161,224233.8750687073
2162,335875.4076982463
2163,310322.0756946815
2164,248825.8641223268
2165,196119.75054543087
2166,155449.32791619853
2167,215277.62208247095
2168,186488.2509511867
2169,191999.62085801683
2170,210472.3869601409
2171,155683.27153800376
2172,130349.53026524608
2173,169356.1171549214
2174,215629.08728354488
2175,291010.17794017337
2176,302926.148940034
2177,228870.51402490115
2178,207766.63352923098
2179,134406.81566004548
2180,205734.0249181474
2181,187439.46977111415
2182,212261.3235778238
2183,180449.61463797756
2184,118353.38356752544
2185,124811.58013000226
2186,142986.83627766185
2187,148956.10131306577
2188,152218.05203580842
2189,250690.8145947064
2190,78158.04250890532
2191,79641.66121330578
2192,85969.74433944112
2193,110069.85536555882
2194,97154.23094801248
2195,100153.63926380224
2196,98141.56151205071
2197,113929.26571739155
2198,155863.94894192042
2199,170856.37127057317
2200,143623.35989095058
2201,142720.96904998718
2202,210883.65132767532
2203,133209.0236166297
2204,172752.56961386217
2205,114431.16461443012
2206,135146.73185786203
2207,214118.8238987543
2208,256891.69076256402
2209,234810.16276152933
2210,118307.65079993245
2211,116311.62677315403
2212,117648.35764412746
2213,102418.54908274705
2214,133313.96242485108
2215,99952.25789801567
2216,143347.1021079098
2217,71455.2136341468
2218,61132.83677210655
2219,59097.091809066886
2220,56105.28411483485
2221,281444.6673716574
2222,266605.32718202047
2223,278811.53323589184
2224,202037.1007658317
2225,116401.8162882861
2226,177327.33408719502
2227,190669.23970160275
2228,251054.142974483
2229,237001.56131741707
2230,145006.47075831186
2231,199332.12249216108
2232,172039.23987512072
2233,172606.42022831016
2234,235796.9532915481
2235,211057.48282639892
2236,239162.17267439998
2237,294222.27150570863
2238,190275.75416439786
2239,106522.57555700753
2240,151427.0246423749
2241,150976.812564707
2242,122784.6113847854
2243,130517.80816258815
2244,103261.68012678159
2245,99026.87038692238
2246,137290.30358744628
2247,114680.95373206583
2248,118952.69648082487
2249,117161.2868299108
2250,128722.6872857883
2251,105501.84856921296
2252,177554.1762375894
2253,148833.8804653264
2254,177838.9003429734
2255,178732.35321452614
2256,176104.7240518725
2257,200318.92474727237
2258,158888.9529260142
2259,169165.30101662333
2260,155669.9682354329
2261,194152.64836553734
2262,207406.07139691332
2263,353112.71953016275
2264,429669.4644574954
2265,171865.74876994116
2266,298581.4992319222
2267,339253.1290005117
2268,406861.3406054873
2269,149206.7130576362
2270,196373.999523998
2271,208672.05331888128
2272,188132.79257559602
2273,160100.40857940557
2274,173754.92666919483
2275,149353.83716198948
2276,185315.42955564038
2277,175811.11956281454
2278,145520.89867894843
2279,124814.0090021437
2280,114438.45933686578
2281,158920.61450209375
2282,176939.68817542156
2283,105737.95053633812
2284,109795.90069568556
2285,139040.68769734356
2286,120970.2931944603
2287,351278.4893957944
2288,259348.47730322485
2289,345136.18152145506
2290,419479.3330960226
2291,314064.1917519416
2292,414618.61678237404
2293,430885.5151441036
2294,378639.4650917559
2295,440302.7069233672
2296,263323.1349402323
2297,320369.52286399115
2298,319319.7710301429
2299,334876.6899483168
2300,329441.55004401016
2301,294803.67983832664
2302,237436.70501671618
2303,235280.15829469552
2304,240409.7910728538
2305,183885.12079448573
2306,179122.80961530824
2307,186534.30420529048
2308,217146.80320298008
2309,271774.4630919881
2310,201449.00799841346
2311,192858.48154431995
2312,168829.5646468881
2313,163461.5084436997
2314,164373.4477182468
2315,172443.64619122917
2316,185732.58669404147
2317,178613.05482728995
2318,170262.90827487264
2319,173145.39269582654
2320,177586.44756637927
2321,231428.88113870873
2322,171335.32363060146
2323,193087.0551532191
2324,176619.13842119748
2325,204267.18223183413
2326,171169.32129257955
2327,196437.90635227016
2328,214228.0259246974
2329,186677.8895478024
2330,175220.07252024888
2331,325299.9079479777
2332,383412.3831732036
2333,310133.6697848515
2334,248976.13218817426
2335,275704.13956740446
2336,296432.78323858697
2337,187734.03124790342
2338,252132.54932995976
2339,207917.48077303637
2340,369001.2493112371
2341,202679.7628722727
2342,226277.4074749359
2343,218513.0913981436
2344,204233.31098796794
2345,224614.05358657517
2346,202217.01993129548
2347,187560.24322619944
2348,228880.16951650794
2349,172801.73069925368
2350,295288.41043221566
2351,241794.76184533024
2352,241558.85175015902
2353,227482.43912825023
2354,132349.79077474715
2355,140736.98922278383
2356,149059.3029392589
2357,179460.76719655088
2358,190799.606753786
2359,128124.36787400206
2360,113201.82559290461
2361,142716.28239006398
2362,246942.478281365
2363,136701.99272392574
2364,154484.94107210456
2365,209588.31580555788
2366,183982.7763082458
2367,212309.80213230493
2368,201827.16332086758
2369,206772.33567700203
2370,165658.61782453937
2371,163097.74304528255
2372,187862.2664009797
2373,272782.5823567754
2374,298485.1221210017
2375,249883.04125482574
2376,260016.3353351595
2377,317695.61111268506
2378,140053.25059037743
2379,187954.77246030548
2380,145361.29890527268
2381,162453.2791069178
2382,207186.83051069913
2383,199090.4626698092
2384,235914.5054119008
2385,157197.74478864897
2386,130553.09541158775
2387,133588.8293715301
2388,101691.813391141
2389,115628.6938591516
2390,145190.26661609567
2391,141652.71520704852
2392,111263.66277918071
2393,167662.35815375438
2394,139905.52529434953
2395,202303.03131243674
2396,138765.6866724292
2397,216517.38061776315
2398,132054.72352550447
2399,64496.46695004014
2400,61812.95466676554
2401,118838.55477655005
2402,133075.08616496105
2403,142242.60005212435
2404,149465.3239603028
2405,153437.81395046454
2406,137312.6461871941
2407,121287.63203766373
2408,145767.61808730153
2409,116910.84505446178
2410,163476.459218085
2411,111561.36411997114
2412,153414.81447538035
2413,126876.59973647322
2414,153737.41391873427
2415,130261.5428590995
2416,126103.57478783626
2417,127185.92528034918
2418,129402.72566546118
2419,123646.77793205268
2420,117466.41484515577
2421,144490.3341469115
2422,104240.75946267435
2423,111775.66609694621
2424,160202.93417394103
2425,184539.43002601218
2426,128038.69493849878
2427,128248.51711765789
2428,176739.52690575307
2429,109924.0634093828
2430,129861.40809266508
2431,106648.50283843922
2432,144916.17446629168
2433,144552.93755007797
2434,135890.43586625397
2435,146574.73159421462
2436,102144.20878200997
2437,99918.36680593007
2438,121041.87261474595
2439,101243.21611494153
2440,121969.19848619279
2441,93277.42469923121
2442,93775.81485696035
2443,121753.82605579997
2444,128074.98385633602
2445,85084.99506800546
2446,127250.28196276049
2447,175275.21204598417
2448,125253.8066301248
2449,105856.13721537375
2450,150770.7090480448
2451,115457.72586593789
2452,185084.73915004818
2453,91448.08780823433
2454,114083.89072011197
2455,116260.01321581616
2456,130422.62989733064
2457,132904.60389649612
2458,122004.77809347527
2459,104165.33316415147
2460,135843.07451459038
2461,123513.74131602811
2462,130017.28307382273
2463,121412.07927207852
2464,163653.33588294042
2465,137987.15639519144
2466,114425.153752659
2467,126945.76650387279
2468,78904.86783770533
2469,77279.19200665236
2470,186870.37300760494
2471,204906.23145431007
2472,159759.85693176865
2473,114462.56659852217
2474,76095.11819806279
2475,199271.48069030058
2476,112842.5040179396
2477,123401.63826396759
2478,148975.39539182757
2479,103055.10408733321
2480,150583.3567216057
2481,116827.61124853659
2482,122762.5888074417
2483,108739.3795755917
2484,118574.69929798649
2485,119199.91897884729
2486,145456.45573986662
2487,160247.90357078068
2488,159967.31540146595
2489,153673.29442136624
2490,138140.9068459008
2491,90326.91279182912
2492,190144.72389862844
2493,152463.6165425874
2494,148040.2995142141
2495,87329.24150772253
2496,225476.0035407653
2497,148860.6653455138
2498,106492.14347088923
2499,85499.43434139607
2500,118096.75704743231
2501,130819.26975724605
2502,141519.1265545729
2503,90514.04418541571
2504,167922.48082532658
2505,217777.45023381533
2506,236114.74687903433
2507,261413.04942230065
2508,236251.5083207759
2509,205271.66446833752
2510,210279.73767693687
2511,167367.58452953718
2512,197473.50813795163
2513,213088.29206701473
2514,253980.64076464917
2515,146012.6322788593
2516,170217.67283047462
2517,142659.8040475071
2518,152117.35962624344
2519,226899.7831795034
2520,213820.56260373307
2521,183663.1986583254
2522,214008.42401181872
2523,117401.3519922613
2524,130725.69867597857
2525,143111.74937877216
2526,134793.72538026795
2527,113740.76876052543
2528,126196.25183972187
2529,132256.23916872725
2530,124012.80970612136
2531,246831.71564035057
2532,216388.06197262247
2533,187567.73461542273
2534,228751.0963838721
2535,285323.71892445337
2536,221810.80295525683
2537,237947.45586779466
2538,172303.5217953322
2539,181850.8633368424
2540,167356.87322690233
2541,173350.6000613015
2542,156608.45973960595
2543,118619.72408545009
2544,118978.49527382896
2545,132258.64876235416
2546,117622.31403477554
2547,134514.52943356687
2548,144874.3565677863
2549,145660.3357292852
2550,472391.55022827286
2551,133892.0917424205
2552,126853.29819345531
2553,73875.4684648077
2554,92448.0748125799
2555,110474.3645695984
2556,96646.64168846665
2557,104343.65962130058
2558,140193.84753884628
2559,138582.84961754887
2560,149510.98553651833
2561,143382.74726528596
2562,133371.0622047201
2563,146782.10340954544
2564,194700.26447028577
2565,134241.3539956413
2566,148905.2131639179
2567,138365.9862607029
2568,193750.87992552217
2569,219003.2043881864
2570,114005.31051748173
2571,185737.10941524187
2572,150659.06305428685
2573,209816.32809381245
2574,283656.1455548549
2575,127800.69676086295
2576,114291.97751383088
2577,135161.7848163145
2578,82209.88239726037
2579,60624.700826959546
2580,86371.31142494058
2581,91348.71257084406
2582,97110.47757120056
2583,260520.58270509192
2584,168128.4971518285
2585,178795.544797451
2586,215648.3764297364
2587,195337.6002616604
2588,135854.7081084071
2589,147263.69693308382
2590,193704.69304734183
2591,221585.12642457595
2592,198828.5389478895
2593,242234.476175546
2594,180300.48928766756
2595,203130.03453943142
2596,278063.2983322608
2597,179725.2055467631
2598,266885.5789117473
2599,323306.81766658067
2600,153178.0122883123
2601,139757.52174917114
2602,83808.00528644554
2603,91138.85140541632
2604,88247.73245001277
2605,79926.96053861182
2606,141196.88436791117
2607,192087.82813966254
2608,190710.88602682413
2609,168797.0359917239
2610,107415.46527073553
2611,124518.11424768278
2612,157422.7976786056
2613,126742.61622462979
2614,120954.96491105751
2615,149513.76584064835
2616,139817.49456826967
2617,177280.82735934373
2618,187932.52844852337
2619,192558.98922502337
2620,182506.0191415344
2621,170778.71546967258
2622,171282.68870881357
2623,230430.58439224056
2624,280013.06366760377
2625,282238.95559153496
2626,167256.40621999672
2627,164856.02116409442
2628,445627.4733977845
2629,465056.7857696163
2630,363090.3522398921
2631,436285.97823877697
2632,389346.34817565145
2633,296619.43775521737
2634,401639.2397683604
2635,154609.09223582232
2636,168148.97191576357
2637,175756.7841823225
2638,238401.3485181564
2639,185318.66930855915
2640,147163.1274060943
2641,100984.644836895
2642,182274.8145646776
2643,100349.00784940789
2644,114867.45589258103
2645,107297.29465453513
2646,93463.73589406523
2647,100971.28798433466
2648,138350.45310778363
2649,150272.72607641824
2650,133618.46397984942
2651,133443.89977270464
2652,368674.83053055545
2653,246431.98679716286
2654,237636.00126332665
2655,382771.72668980976
2656,304743.9787927525
2657,330015.17383440473
2658,290838.2954973307
2659,290545.9766743408
2660,340726.2746932014
2661,334899.8491027984
2662,351980.2980689688
2663,284366.3034559225
2664,264185.6423506348
2665,312307.15057712724
2666,268130.1333016665
2667,160761.0249841242
2668,170866.9128372484
2669,170533.96493431152
2670,265313.8576579653
2671,178477.72400705487
2672,182875.73915381246
2673,193658.8853140077
2674,186049.97749854706
2675,164225.4825285247
2676,188305.33452992621
2677,189864.33924483744
2678,233645.07027630394
2679,270099.4745338517
2680,282659.40315332
2681,387714.07221503084
2682,310722.31922249246
2683,480618.47640556906
2684,309290.6392313605
2685,318496.54180945514
2686,231577.21888442687
2687,292564.1914849164
2688,205583.1079408385
2689,198761.03162748975
2690,382682.8651292324
2691,178248.78317215404
2692,134862.96517673734
2693,187775.16344763146
2694,132439.43373559066
2695,182030.28360678186
2696,175781.01070947765
2697,177974.04000625765
2698,186532.184982053
2699,163412.10391562138
2700,150867.2130604023
2701,146584.00157410343
2702,108333.76815520592
2703,123500.1036693575
2704,136771.78591663693
2705,112737.56777746712
2706,109509.62092732708
2707,119680.67891598657
2708,130272.14608252405
2709,100903.11292431288
2710,124961.84606098669
2711,243876.83046736
2712,363376.32804234273
2713,165828.7789465711
2714,144368.7771454938
2715,165707.9531132822
2716,140584.2997676364
2717,188590.71232799525
2718,216248.458244338
2719,147408.20425426104
2720,169074.67324226763
2721,127275.97690478672
2722,153940.6632476119
2723,140558.93844814267
2724,122069.35780289769
2725,126778.4415400388
2726,143373.2326524176
2727,166974.929669354
2728,180486.06833989476
2729,145706.9818062867
2730,142799.69482773746
2731,131040.37279972722
2732,130521.8422905562
2733,154745.51385966918
2734,135716.85783818742
